Product_ID|Price|Location|Shipping|Product_desc|In_Stock|ref_link|Product_image
51|$6,663|Northern Mariana Islands|$94.96|magnis dis parturient montes, nascetur|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
189|$7,395|Palau|$32.15|interdum. Nunc sollicitudin commodo ipsum. Suspendisse non|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
184|$5,398|Ghana|$48.43|vestibulum nec, euismod in, dolor. Fusce feugiat. Lorem|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
168|$5,647|Liberia|$76.32|tincidunt tempus risus. Donec egestas. Duis ac arcu. Nunc mauris.|True|google.com|https://i.imgur.com/Nm2eU3C.png
126|$8,709|Bahrain|$68.32|ac, feugiat non, lobortis quis,|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
33|$8,775|Niger|$0.99|id, libero. Donec consectetuer mauris id|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
51|$7,246|Syria|$25.78|ac mattis velit justo|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
157|$8,546|Bhutan|$28.49|Curae; Phasellus ornare. Fusce mollis. Duis sit amet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
52|$7,564|Egypt|$38.01|vitae purus gravida|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
7|$6,152|Lebanon|$53.20|mi eleifend egestas. Sed|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
15|$7,565|Cyprus|$65.63|arcu. Curabitur ut odio vel est tempor|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
47|$8,267|Ethiopia|$53.56|elit elit fermentum risus, at fringilla purus mauris|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
14|$6,409|Antarctica|$43.51|ipsum. Suspendisse non leo. Vivamus nibh|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
100|$5,341|United Kingdom (Great Britain)|$77.07|sit amet ante. Vivamus non lorem vitae|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
23|$9,933|Myanmar|$24.13|id magna|False|google.com|https://i.imgur.com/Nm2eU3C.png
159|$9,623|Bosnia and Herzegovina|$36.91|ac risus. Morbi metus. Vivamus euismod urna. Nullam|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
157|$7,632|Monaco|$81.36|Aliquam adipiscing|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
124|$9,437|United States|$20.50|nisl arcu|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
16|$5,522|Uzbekistan|$56.93|primis in faucibus orci luctus|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
139|$9,121|Saint Lucia|$78.39|torquent per conubia nostra, per inceptos hymenaeos. Mauris ut|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
144|$8,985|Nauru|$27.84|sed pede nec ante blandit viverra. Donec tempus,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
29|$6,883|Bermuda|$85.29|vulputate ullamcorper magna. Sed eu eros. Nam|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
83|$8,006|Christmas Island|$27.02|Morbi accumsan laoreet ipsum. Curabitur consequat, lectus sit amet|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
109|$8,978|Qatar|$32.76|pretium|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
41|$9,685|Saint Helena, Ascension and Tristan da Cunha|$42.41|Nulla dignissim. Maecenas ornare egestas ligula. Nullam feugiat placerat|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
161|$8,093|Argentina|$87.67|odio vel est tempor bibendum. Donec felis orci, adipiscing non,|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
97|$8,725|San Marino|$24.38|sociosqu ad litora torquent|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
11|$7,762|Virgin Islands, United States|$40.06|Donec nibh. Quisque nonummy ipsum non|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
97|$8,686|Sint Maarten|$15.33|diam vel arcu. Curabitur|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
46|$5,297|Israel|$4.71|lacus. Mauris non dui nec urna suscipit nonummy. Fusce fermentum|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
137|$9,042|South Georgia and The South Sandwich Islands|$63.89|Nulla tempor augue ac ipsum. Phasellus vitae mauris sit amet|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
34|$7,501|Uganda|$15.66|molestie orci tincidunt adipiscing. Mauris molestie pharetra|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
150|$5,546|Kyrgyzstan|$11.05|ipsum dolor sit amet,|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
56|$9,405|Fiji|$11.68|semper rutrum. Fusce dolor|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
48|$7,799|Martinique|$27.98|Mauris eu turpis. Nulla|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
93|$5,746|Mauritania|$25.42|egestas rhoncus. Proin nisl sem,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
190|$5,222|Qatar|$52.91|dignissim lacus.|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
164|$7,419|Virgin Islands, British|$49.76|purus, accumsan interdum|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
102|$8,997|Bonaire, Sint Eustatius and Saba|$62.96|risus. Donec nibh enim, gravida sit amet, dapibus id, blandit|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
35|$7,745|Bhutan|$69.51|non,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
171|$6,172|Montenegro|$74.81|felis purus ac tellus. Suspendisse|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
175|$6,135|Brunei|$60.08|magna. Ut tincidunt orci quis lectus. Nullam suscipit,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
183|$6,122|Cambodia|$75.49|molestie dapibus ligula.|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
43|$7,135|Curaçao|$95.96|purus mauris a nunc. In at pede. Cras vulputate|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
139|$9,302|Wallis and Futuna|$2.35|eu|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
110|$8,339|Indonesia|$45.03|lacus. Aliquam rutrum lorem ac risus.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
198|$6,931|Egypt|$90.29|fermentum vel, mauris. Integer sem elit, pharetra ut, pharetra|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
53|$8,748|Seychelles|$66.92|justo.|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
47|$6,302|Saint Pierre and Miquelon|$39.64|metus facilisis lorem|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
14|$8,975|Ethiopia|$87.65|Nunc mauris sapien, cursus|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
81|$8,527|Uganda|$54.33|sed dictum eleifend, nunc risus varius orci, in consequat enim|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
79|$5,901|South Africa|$97.68|cubilia Curae; Donec tincidunt. Donec vitae|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
116|$7,452|United Arab Emirates|$60.18|cursus luctus, ipsum leo elementum|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
86|$5,327|Greenland|$68.36|adipiscing|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
120|$8,012|Maldives|$39.46|tincidunt tempus risus. Donec egestas. Duis ac arcu. Nunc|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
25|$9,445|Oman|$38.85|Quisque libero lacus, varius|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
40|$5,080|Switzerland|$85.34|cursus, diam at pretium aliquet, metus urna convallis|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
158|$9,842|Bahrain|$6.74|eu dolor egestas rhoncus. Proin nisl sem, consequat|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
113|$8,633|India|$91.21|enim, sit amet ornare lectus justo|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
158|$5,762|Mauritania|$82.17|mauris a nunc. In at pede. Cras|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
55|$7,294|Afghanistan|$97.60|Ut nec urna et arcu imperdiet ullamcorper. Duis at|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
101|$9,725|Cuba|$49.43|ultricies ornare, elit elit fermentum risus,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
74|$6,286|Equatorial Guinea|$42.19|pharetra ut, pharetra sed, hendrerit a,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
85|$6,104|Russian Federation|$42.17|vitae dolor. Donec fringilla. Donec feugiat metus sit amet|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
5|$6,060|Romania|$29.71|Aliquam nec enim. Nunc ut erat. Sed|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
31|$5,675|Maldives|$60.10|pede. Nunc sed orci lobortis augue scelerisque mollis. Phasellus libero|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
183|$6,370|Anguilla|$71.06|habitant|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
160|$8,635|Falkland Islands|$12.48|semper|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
132|$8,843|Samoa|$22.30|mattis velit|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
71|$7,895|Sint Maarten|$6.39|nec, leo. Morbi neque tellus, imperdiet non, vestibulum nec, euismod|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
25|$5,281|Reunion|$4.95|euismod in, dolor. Fusce feugiat.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
20|$7,291|Montserrat|$74.70|rutrum. Fusce dolor quam,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
184|$8,225|Kuwait|$89.01|tempus mauris|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
154|$5,924|Niger|$22.72|adipiscing lobortis risus. In mi pede, nonummy ut,|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
37|$7,493|Thailand|$45.39|orci. Phasellus dapibus|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
53|$7,349|Panama|$39.49|nulla. Integer vulputate, risus|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
140|$5,950|Senegal|$8.23|erat|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
72|$5,976|Chile|$49.41|est. Mauris eu turpis. Nulla aliquet.|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
33|$9,703|United Kingdom (Great Britain)|$9.97|Mauris|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
76|$9,821|Heard Island and Mcdonald Islands|$51.80|morbi tristique senectus|False|google.com|https://i.imgur.com/Nm2eU3C.png
151|$8,763|Djibouti|$74.45|enim. Nunc ut erat. Sed nunc est, mollis non,|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
49|$7,471|Kazakhstan|$6.29|Ut|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
56|$9,611|Armenia|$31.32|facilisis vitae, orci. Phasellus|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
58|$8,332|Cook Islands|$99.11|ridiculus mus. Proin vel arcu eu odio|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
112|$6,510|Morocco|$73.21|lacinia vitae, sodales at, velit. Pellentesque ultricies dignissim lacus. Aliquam|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
8|$8,242|Chad|$44.62|sagittis semper. Nam tempor|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
85|$7,245|Jordan|$79.11|penatibus et magnis dis|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
61|$6,951|Martinique|$92.36|vehicula|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
173|$7,230|Mauritius|$78.65|iaculis quis, pede. Praesent|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
168|$5,761|Uruguay|$6.54|nunc sed libero. Proin sed|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
121|$7,752|Seychelles|$52.69|dui. Cum sociis natoque penatibus et magnis dis parturient montes,|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
11|$9,307|Zambia|$15.38|imperdiet, erat|False|google.com|https://i.imgur.com/Nm2eU3C.png
33|$7,145|French Southern Territories|$74.12|Fusce aliquam, enim nec tempus|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
56|$5,840|Northern Mariana Islands|$4.32|sed turpis nec mauris blandit mattis. Cras eget nisi|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
135|$8,223|Tokelau|$40.17|massa. Vestibulum accumsan neque et nunc.|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
75|$9,942|Pakistan|$93.99|Phasellus ornare. Fusce mollis. Duis sit amet diam|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
138|$9,170|Japan|$43.87|ut mi. Duis risus odio, auctor vitae,|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
53|$6,586|Turkey|$83.81|et ultrices posuere cubilia|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
139|$5,912|Mongolia|$99.83|felis purus ac tellus. Suspendisse sed dolor. Fusce|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
125|$5,499|Montserrat|$34.06|Nullam nisl. Maecenas malesuada fringilla|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
191|$7,845|Uganda|$76.81|Cras eu tellus eu augue porttitor|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
26|$8,546|El Salvador|$56.50|sit amet, consectetuer adipiscing elit.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
82|$5,300|Iran|$76.07|quam vel sapien imperdiet ornare. In faucibus.|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
195|$6,466|Côte D'Ivoire (Ivory Coast)|$94.61|gravida molestie arcu. Sed eu nibh vulputate mauris sagittis|False|google.com|https://i.imgur.com/Nm2eU3C.png
68|$9,381|Colombia|$90.75|Pellentesque ultricies dignissim lacus. Aliquam rutrum lorem ac|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
193|$8,640|Sudan|$93.48|blandit. Nam nulla magna, malesuada vel, convallis in,|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
87|$7,732|Mozambique|$66.28|diam vel arcu. Curabitur ut|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
42|$9,469|Solomon Islands|$99.11|eu, ultrices|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
129|$5,022|Kuwait|$80.02|Nam|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
173|$7,460|French Southern Territories|$27.41|dolor vitae dolor. Donec fringilla. Donec feugiat metus|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
107|$5,016|Dominican Republic|$86.40|sed|False|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
151|$5,212|Palestine, State of|$76.36|mollis nec, cursus a,|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
24|$7,604|Saint Vincent and The Grenadines|$96.90|semper cursus. Integer mollis. Integer tincidunt aliquam|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
195|$5,572|Guyana|$86.24|sem semper erat, in|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
94|$7,288|El Salvador|$73.04|sollicitudin a, malesuada id,|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
76|$5,968|Belarus|$48.55|purus, in molestie tortor nibh|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
197|$6,249|Peru|$76.21|Sed nunc est, mollis|False|google.com|https://i.imgur.com/Nm2eU3C.png
101|$7,604|Greece|$48.65|faucibus. Morbi|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
15|$5,937|Congo, the Democratic Republic of the|$81.75|scelerisque mollis. Phasellus libero mauris, aliquam|True|google.com|https://i.imgur.com/Nm2eU3C.png
107|$8,373|Puerto Rico|$34.09|elit. Nulla facilisi. Sed neque.|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
172|$8,767|South Sudan|$74.38|faucibus ut, nulla. Cras eu tellus eu augue porttitor interdum.|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
196|$5,857|Myanmar|$36.59|sem ut cursus luctus, ipsum leo elementum sem,|False|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
200|$6,697|Japan|$77.08|semper rutrum. Fusce dolor quam, elementum at,|True|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
24|$5,939|Sri Lanka|$13.04|commodo auctor velit. Aliquam nisl.|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
71|$5,744|Jamaica|$99.75|vulputate, risus a ultricies adipiscing,|False|google.com|https://i.imgur.com/Nm2eU3C.png
46|$5,059|Anguilla|$6.78|augue id ante|False|yahoo.com|https://i.imgur.com/Nm2eU3C.png
184|$6,146|Malaysia|$6.58|elit, pretium et, rutrum non, hendrerit id,|False|google.com|https://i.imgur.com/Nm2eU3C.png
97|$6,914|Côte D'Ivoire (Ivory Coast)|$77.05|In scelerisque scelerisque dui.|False|amazon.com|https://i.imgur.com/Nm2eU3C.png
17|$7,040|Germany|$46.46|rhoncus.|True|amazon.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
12|$8,579|Egypt|$99.27|ornare,|True|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
134|$6,635|Mozambique|$29.30|Vivamus sit amet risus. Donec|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
23|$9,870|Costa Rica|$68.89|Nunc mauris. Morbi non sapien molestie orci|True|amazon.com|https://i.imgur.com/Nm2eU3C.png
167|$5,417|Macedonia|$60.19|ipsum. Suspendisse sagittis. Nullam vitae diam. Proin dolor.|False|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
194|$5,382|Armenia|$62.25|eu lacus. Quisque imperdiet, erat nonummy ultricies ornare, elit|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
171|$7,451|Colombia|$63.96|risus. In mi pede,|False|google.com|https://i.imgur.com/Nm2eU3C.png
185|$9,296|Indonesia|$11.27|Phasellus libero|True|yahoo.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
74|$8,865|Rwanda|$31.06|sapien. Cras dolor dolor, tempus non, lacinia at, iaculis quis,|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
110|$8,062|Barbados|$41.03|lobortis tellus|False|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
85|$7,308|Faroe Islands|$83.69|euismod enim. Etiam gravida molestie arcu. Sed|False|yahoo.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
21|$5,179|Saint Lucia|$92.68|eget tincidunt|False|google.com|https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
112|$5,686|Oman|$19.90|augue ut lacus. Nulla tincidunt, neque vitae|True|amazon.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
187|$7,547|Myanmar|$47.21|convallis|True|google.com|https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
48|$8,499|Indonesia|$54.45|mattis ornare, lectus ante dictum|True|yahoo.com|https://i.imgur.com/Nm2eU3C.png
